"","p4","p26","p3_1","p3_4","p8_1","p5","p32"
"1606",2,20,1,2,2,4,0
"1607",0,0,2,2,0,0,3
"1608",0,0,2,2,0,0,3
"1609",0,0,2,2,0,0,5
"1610",0,30,2,2,0,0,0
"1611",1,30,1,2,2,5,0
"1612",1,25,1,2,2,3,0
"1613",2,30,1,2,2,4,0
"1614",1,30,1,2,1,4,0
"1615",1,10,1,2,2,3,0
"1616",0,15,2,2,0,0,0
"1617",0,20,2,2,0,0,0
"1618",0,20,2,2,0,0,0
"1619",2,15,1,2,2,4,0
"1620",1,10,1,2,2,5,0
"1621",0,10,2,2,0,0,0
"1622",0,30,2,2,0,0,0
"1623",0,20,2,2,0,0,0
"1624",0,0,2,2,0,0,3
"1625",0,60,2,2,0,0,0
"1626",0,0,2,2,0,0,3
"1627",0,0,2,2,0,0,1
"1628",1,30,1,2,2,5,0
"1629",0,20,2,2,0,0,0
"1630",1,60,1,2,2,3,0
"1631",0,10,2,2,0,0,0
"1632",2,30,1,2,2,3,0
"1633",3,30,1,2,1,2,0
"1634",2,30,1,2,2,3,0
"1635",2,35,1,2,2,3,0
"1636",0,25,2,2,0,0,0
"1637",1,25,1,2,2,4,0
"1638",0,20,2,2,0,0,0
"1639",0,0,2,2,0,0,3
"1640",0,20,2,2,0,0,0
"1641",3,20,1,2,2,4,0
"1642",3,20,1,2,2,4,0
"1643",0,0,2,2,0,0,3
"1644",0,0,2,2,0,0,3
"1645",0,0,2,2,0,0,3
"1646",1,30,1,2,2,4,0
"1647",0,10,2,1,0,0,0
"1648",1,20,1,2,2,2,0
"1649",0,15,2,2,0,0,0
"1650",0,0,2,2,0,0,3
"1651",0,0,2,2,0,0,3
"1652",0,0,2,2,0,0,3
"1653",0,30,2,2,0,0,0
"1654",1,30,1,2,2,4,0
"1655",3,60,1,2,2,4,0
"1656",3,60,1,2,2,3,0
"1657",0,0,2,2,0,0,5
"1658",1,20,1,2,2,4,0
"1659",0,30,2,1,0,0,0
"1660",1,30,1,2,2,4,0
"1661",0,20,2,2,0,0,0
"1662",0,0,2,2,0,0,3
"1663",0,0,2,2,0,0,3
"1664",0,20,2,2,0,0,0
"1665",1,30,1,2,2,4,0
"1666",2,60,1,2,2,3,0
"1667",8,60,1,2,1,2,0
"1668",4,30,1,2,2,3,0
"1669",0,0,2,2,0,0,3
"1670",0,0,2,2,0,0,3
"1671",2,30,1,2,2,3,0
"1672",8,60,1,2,2,4,0
"1673",0,0,2,2,0,0,3
"1674",1,20,1,2,2,3,0
"1675",0,0,2,2,0,0,3
"1676",4,60,1,2,2,1,0
"1677",2,45,1,2,2,3,0
"1678",0,0,2,2,0,0,3
"1679",1,30,1,2,2,1,0
"1680",5,10,1,2,2,3,0
"1681",0,0,2,2,0,0,3
"1682",0,0,2,2,0,0,3
"1683",1,30,1,2,2,3,0
"1684",0,0,2,2,0,0,3
"1685",1,30,1,2,2,5,0
"1686",0,0,2,2,0,0,3
"1687",1,25,1,2,2,4,0
"1688",1,30,1,2,2,3,0
"1689",0,0,2,2,0,0,3
"1690",0,0,2,2,0,0,5
"1691",0,0,2,2,0,0,3
"1692",0,5,2,2,0,0,0
"1693",1,30,1,2,2,4,0
"1694",1,30,1,1,2,1,0
"1695",0,120,2,2,0,0,0
"1696",0,0,2,2,0,0,5
"1697",0,0,2,2,0,0,1
"1698",1,10,1,2,2,4,0
"1699",0,0,2,2,0,0,3
"1700",0,10,2,2,0,0,0
"1701",0,5,2,2,0,0,0
"1702",4,60,1,2,1,4,0
"1703",1,20,1,2,1,2,0
"1704",0,10,2,2,0,0,0
"1705",0,20,2,2,0,0,0
"1706",0,5,2,2,0,0,0
"1707",2,30,1,2,2,4,0
"1708",3,30,1,1,1,3,0
"1709",0,10,2,2,0,0,0
"1710",0,0,2,2,0,0,3
"1711",0,20,2,2,0,0,0
"1712",0,30,2,2,0,0,0
"1713",1,90,1,2,2,4,0
"1714",3,20,1,2,2,4,0
"1715",1,30,1,2,2,5,0
"1716",4,60,1,1,2,4,0
"1717",0,5,2,2,0,0,0
"1718",0,0,0,0,0,0,0
"1719",0,0,2,2,0,0,3
"1720",0,5,2,2,0,0,0
"1721",0,0,2,2,0,0,3
"1722",3,30,1,1,1,1,0
"1723",3,60,1,2,2,4,0
"1724",12,60,1,2,2,4,0
"1725",1,15,1,2,2,4,0
"1726",0,0,2,2,0,0,3
"1727",2,45,1,2,1,3,0
"1728",0,0,2,2,0,0,3
"1729",0,0,2,2,0,0,1
"1730",0,25,2,2,0,0,0
"1731",0,30,2,2,0,0,0
"1732",2,30,1,2,2,1,0
"1733",3,30,1,2,1,1,0
"1734",0,20,2,2,0,0,0
"1735",0,0,2,2,0,0,5
"1736",0,0,2,2,0,0,5
"1737",0,0,2,2,0,0,1
"1738",0,10,2,2,0,0,0
"1739",0,20,2,2,0,0,0
"1740",3,60,1,1,1,4,0
"1741",2,30,1,2,2,4,0
"1742",1,20,1,2,2,4,0
"1743",1,30,1,2,2,4,0
"1744",0,0,2,2,0,0,3
"1745",0,5,2,2,0,0,0
"1746",5,10,1,2,1,6,0
"1747",0,30,2,2,0,0,0
"1748",0,5,2,2,0,0,0
"1749",0,0,2,2,0,0,1
"1750",1,20,1,2,2,4,0
"1751",0,0,2,2,0,0,1
"1752",0,0,2,2,0,0,1
"1753",0,0,2,2,0,0,1
"1754",15,60,1,1,2,4,0
"1755",0,15,2,2,0,0,0
"1756",0,0,2,2,0,0,1
"1757",0,20,2,2,0,0,0
"1758",0,20,2,2,0,0,0
"1759",3,30,1,2,1,1,0
"1760",12,60,1,2,1,1,0
"1761",6,40,1,2,1,3,0
"1762",0,0,2,2,0,0,2
"1763",4,70,1,2,2,3,0
"1764",0,20,2,2,0,0,0
"1765",0,20,2,2,0,0,0
"1766",0,0,2,2,0,0,3
"1767",0,30,2,2,0,0,0
"1768",5,30,1,2,2,2,0
"1769",0,0,2,2,0,0,1
"1770",0,0,0,0,0,0,0
"1771",4,60,1,2,1,4,0
"1772",1,30,1,2,2,4,0
"1773",1,30,1,2,2,3,0
"1774",5,30,1,2,2,4,0
"1775",2,45,1,2,2,3,0
"1776",1,10,1,2,2,5,0
"1777",30,60,1,1,1,4,0
"1778",3,30,1,2,2,3,0
"1779",1,20,1,2,2,5,0
"1780",1,5,1,2,2,3,0
"1781",1,10,1,2,2,5,0
"1782",0,0,2,2,0,0,1
"1783",2,20,1,2,2,5,0
"1784",2,30,1,2,2,3,0
"1785",1,30,1,2,2,1,0
"1786",0,5,2,2,0,0,0
"1787",0,30,2,2,0,0,0
"1788",1,10,1,2,2,5,0
"1789",1,10,1,2,2,5,0
"1790",0,0,2,2,0,0,3
"1791",2,30,1,2,1,1,0
"1792",10,180,1,2,1,2,0
"1793",5,60,1,2,1,2,0
"1794",0,0,2,2,0,0,1
"1795",1,30,1,1,1,5,0
"1796",2,10,1,2,1,2,0
"1797",0,0,0,0,0,0,0
"1798",2,60,1,1,1,1,0
"1799",1,20,1,1,2,3,0
"1800",3,30,1,2,2,4,0
"1801",0,0,2,2,0,0,5
"1802",1,30,1,2,2,5,0
"1803",2,10,1,2,1,4,0
"1804",1,5,1,2,1,5,0
"1805",1,10,1,2,2,5,0
"1806",1,15,1,1,1,4,0
"1807",1,60,1,1,2,4,0
"1808",1,25,1,2,1,1,0
"1809",1,15,1,1,2,5,0
"1810",0,20,2,2,0,0,0
"1811",0,0,2,2,0,0,1
"1812",0,0,2,2,0,0,3
"1813",0,0,2,2,0,0,3
"1814",0,0,2,2,0,0,3
"1815",2,60,1,2,1,3,0
"1816",0,0,2,2,0,0,3
"1817",0,5,2,2,0,0,0
"1818",2,40,1,2,2,4,0
"1819",1,40,1,2,2,2,0
"1820",0,0,2,2,0,0,1
"1821",0,30,2,2,0,0,0
"1822",0,20,2,2,0,0,0
"1823",1,40,1,2,2,4,0
"1824",0,30,2,2,0,0,0
"1825",5,30,1,2,2,6,0
"1826",1,30,1,1,1,4,0
"1827",0,30,2,2,0,0,0
"1828",0,0,2,2,0,0,3
"1829",0,30,2,2,0,0,0
"1830",0,0,2,2,0,0,3
"1831",0,35,2,2,0,0,0
"1832",2,60,1,2,2,6,0
"1833",0,0,2,2,0,0,1
"1834",0,0,2,2,0,0,1
"1835",0,0,2,2,0,0,3
"1836",0,60,2,2,0,0,0
"1837",0,60,2,2,0,0,0
"1838",2,30,1,2,2,3,0
"1839",0,0,2,2,0,0,3
"1840",0,0,2,2,0,0,3
"1841",0,40,2,2,0,0,0
"1842",0,60,2,2,0,0,0
"1843",0,5,2,2,0,0,0
"1844",1,30,1,2,2,5,0
"1845",0,0,0,0,0,0,0
"1846",0,0,2,2,0,0,1
"1847",0,0,2,2,0,0,3
"1848",0,0,2,2,0,0,1
"1849",8,120,1,2,2,2,0
"1850",0,15,2,2,0,0,0
"1851",0,60,2,2,0,0,0
"1852",0,0,2,2,0,0,3
"1853",0,30,2,2,0,0,0
"1854",0,0,2,2,0,0,3
"1855",3,30,1,2,2,4,0
"1856",1,15,1,1,2,5,0
"1857",10,300,1,2,2,4,0
"1858",0,0,2,2,0,0,5
"1859",6,30,1,2,2,2,0
"1860",0,0,2,2,0,0,1
"1861",0,0,2,2,0,0,1
"1862",1,60,1,2,1,4,0
"1863",0,0,2,2,0,0,1
"1864",0,10,2,2,0,0,0
"1865",0,0,2,2,0,0,3
"1866",0,0,2,2,0,0,3
"1867",0,10,2,1,0,0,0
"1868",0,0,2,2,0,0,3
"1869",3,60,1,2,2,4,0
"1870",1,60,1,1,1,2,0
"1871",2,15,1,2,2,2,0
"1872",0,15,2,2,0,0,0
"1873",0,20,2,2,0,0,0
"1874",1,60,1,2,2,4,0
"1875",1,40,1,2,2,1,0
"1876",0,20,2,2,0,0,0
"1877",0,0,2,2,0,0,1
"1878",0,10,2,2,0,0,0
"1879",0,10,2,2,0,0,0
"1880",6,60,1,2,1,1,0
"1881",0,10,2,2,0,0,0
"1882",0,20,2,2,0,0,0
"1883",0,0,2,2,0,0,3
"1884",0,0,2,2,0,0,1
"1885",0,0,2,2,0,0,1
"1886",0,30,2,1,0,0,0
"1887",3,120,1,2,1,1,0
"1888",0,0,2,2,0,0,3
"1889",3,15,1,2,2,3,0
"1890",0,0,2,2,0,0,3
"1891",0,60,2,2,0,0,0
"1892",0,38,2,2,0,0,0
"1893",0,0,2,2,0,0,3
"1894",0,0,2,2,0,0,3
"1895",0,20,2,2,0,0,0
"1896",0,0,2,2,0,0,3
"1897",1,10,1,2,2,4,0
"1898",0,40,2,2,0,0,0
"1899",0,30,2,2,0,0,0
"1900",2,45,1,2,2,4,0
"1901",3,60,1,2,2,4,0
"1902",0,50,2,2,0,0,0
"1903",1,20,1,2,2,4,0
"1904",0,0,2,2,0,0,3
"1905",3,60,1,2,2,3,0
"1906",0,0,2,2,0,0,3
"1907",2,45,1,2,2,4,0
"1908",3,50,1,2,2,1,0
"1909",0,0,2,2,0,0,3
"1910",0,0,2,2,0,0,3
"1911",0,10,2,2,0,0,0
"1912",2,60,1,2,2,4,0
"1913",1,25,1,2,1,4,0
"1914",0,0,2,2,0,0,3
"1915",0,50,2,2,0,0,0
"1916",0,30,2,2,0,0,0
"1917",0,40,2,2,0,0,0
"1918",4,60,1,2,2,4,0
"1919",3,70,1,2,2,3,0
"1920",0,0,2,2,0,0,3
"1921",0,0,0,0,0,0,0
"1922",0,10,2,2,0,0,0
"1923",0,20,2,2,0,0,0
"1924",4,60,1,2,2,2,0
"1925",0,50,2,2,0,0,0
"1926",0,45,2,2,0,0,0
"1927",2,60,1,2,2,3,0
"1928",0,0,2,2,0,0,3
"1929",12,60,1,2,2,5,0
"1930",3,60,1,2,2,4,0
"1931",4,60,1,2,2,2,0
"1932",5,60,1,2,2,3,0
"1933",0,10,2,2,0,0,0
"1934",0,0,0,0,0,0,0
"1935",0,45,2,2,0,0,0
"1936",2,40,1,2,2,4,0
"1937",2,50,1,2,2,3,0
"1938",0,40,2,2,0,0,0
"1939",4,60,1,2,2,4,0
"1940",0,5,2,2,0,0,0
"1941",0,0,2,2,0,0,1
"1942",0,0,2,2,0,0,3
"1943",0,40,2,1,0,0,0
"1944",0,0,2,2,0,0,1
"1945",4,120,1,2,1,2,0
"1946",2,40,1,2,2,1,0
"1947",2,60,1,2,1,4,0
"1948",4,35,1,2,1,4,0
"1949",1,30,1,2,2,6,0
"1950",1,30,1,2,2,4,0
"1951",2,20,1,2,1,4,0
"1952",0,0,2,2,0,0,5
"1953",1,20,1,2,2,4,0
"1954",0,0,2,2,0,0,2
"1955",2,120,1,2,2,5,0
"1956",0,0,2,2,0,0,3
"1957",0,15,2,2,0,0,0
"1958",0,60,2,2,0,0,0
"1959",0,30,2,2,0,0,0
"1960",0,15,2,2,0,0,0
"1961",3,30,1,2,2,5,0
"1962",0,120,2,2,0,0,0
"1963",0,15,2,2,0,0,0
"1964",0,0,2,2,0,0,1
"1965",0,0,2,2,0,0,3
"1966",1,60,1,2,2,5,0
"1967",0,0,2,2,0,0,1
"1968",0,30,2,2,0,0,0
"1969",0,10,2,1,0,0,0
"1970",2,30,1,2,1,3,0
"1971",0,0,0,0,0,0,0
"1972",0,0,2,2,0,0,2
"1973",0,30,2,2,0,0,0
"1974",0,0,0,0,0,0,0
"1975",0,30,2,2,0,0,0
"1976",0,0,2,2,0,0,3
"1977",0,20,2,1,0,0,0
"1978",0,30,2,2,0,0,0
"1979",0,0,2,2,0,0,1
"1980",0,0,2,2,0,0,3
"1981",10,120,1,1,1,1,0
"1982",0,60,2,2,0,0,0
"1983",10,120,1,2,1,2,0
"1984",2,30,1,2,2,4,0
"1985",3,30,1,2,2,4,0
"1986",0,0,2,2,0,0,2
"1987",0,30,2,2,0,0,0
"1988",0,0,2,2,0,0,5
"1989",1,30,1,2,2,5,0
"1990",5,30,1,2,2,4,0
"1991",0,0,2,2,0,0,3
"1992",0,20,2,2,0,0,0
"1993",3,60,1,1,2,3,0
"1994",0,30,2,2,0,0,0
"1995",1,10,1,2,2,6,0
"1996",0,0,2,2,0,0,3
"1997",0,0,2,2,0,0,5
"1998",2,20,1,2,2,4,0
"1999",1,60,1,2,2,4,0
"2000",50,360,1,2,1,4,0
"2001",2,30,1,2,2,3,0
"2002",0,30,2,2,0,0,0
"2003",3,60,1,1,1,6,0
"2004",0,15,2,2,0,0,0
"2005",0,0,2,2,0,0,3
"2006",0,0,2,2,0,0,3
"2007",0,5,2,2,0,0,0
"2008",1,30,1,1,2,4,0
"2009",3,15,1,2,2,4,0
"2010",2,60,1,2,2,4,0
"2011",0,20,2,2,0,0,0
"2012",1,10,1,2,2,6,0
"2013",2,120,1,2,2,3,0
"2014",4,30,1,2,1,2,0
"2015",1,10,1,2,1,3,0
"2016",0,0,2,2,0,0,3
