"","p4","p26","p3_1","p3_4","p8_1","p5","p32"
"1606",3,30,1,2,2,3,0
"1607",0,0,2,2,0,0,3
"1608",0,0,2,2,0,0,3
"1609",0,0,0,0,0,0,0
"1610",1,35,1,2,2,5,0
"1611",3,90,1,2,2,2,0
"1612",1,30,1,2,2,4,0
"1613",0,10,2,2,0,0,0
"1614",0,0,2,2,0,0,3
"1615",1,15,1,2,2,5,0
"1616",0,10,2,2,0,0,0
"1617",10,120,1,2,2,4,0
"1618",5,60,1,2,2,4,0
"1619",3,20,1,2,2,4,0
"1620",0,15,2,2,0,0,0
"1621",0,0,2,2,0,0,3
"1622",0,20,2,2,0,0,0
"1623",3,30,1,2,2,4,0
"1624",0,0,0,0,0,0,0
"1625",3,60,1,1,2,4,0
"1626",0,15,2,2,0,0,0
"1627",0,20,2,2,0,0,0
"1628",0,0,2,2,0,0,3
"1629",0,0,2,2,0,0,4
"1630",5,80,1,1,2,4,0
"1631",0,0,2,2,0,0,3
"1632",0,0,2,2,0,0,3
"1633",0,30,2,2,0,0,0
"1634",0,0,2,2,0,0,3
"1635",0,0,2,2,0,0,3
"1636",3,40,1,2,2,4,0
"1637",3,30,1,2,2,4,0
"1638",0,0,2,2,0,0,3
"1639",1,60,1,1,2,2,0
"1640",4,90,1,2,2,3,0
"1641",1,10,1,2,2,4,0
"1642",0,20,2,2,0,0,0
"1643",0,0,2,2,0,0,3
"1644",0,20,2,2,0,0,0
"1645",0,30,2,2,0,0,0
"1646",13,20,1,1,1,4,0
"1647",7,30,1,2,2,3,0
"1648",3,60,1,2,2,3,0
"1649",0,0,2,2,0,0,3
"1650",7,60,1,2,1,1,0
"1651",2,40,1,2,2,3,0
"1652",0,0,2,2,0,0,3
"1653",2,30,1,2,2,3,0
"1654",2,30,1,2,2,4,0
"1655",0,30,2,2,0,0,0
"1656",0,20,2,2,0,0,0
"1657",0,30,2,2,0,0,0
"1658",4,30,1,2,2,4,0
"1659",0,20,2,2,0,0,0
"1660",0,0,2,2,0,0,1
"1661",0,30,2,2,0,0,0
"1662",6,60,1,2,1,4,0
"1663",0,0,0,0,0,0,0
"1664",6,45,1,2,1,4,0
"1665",0,0,2,2,0,0,5
"1666",1,60,1,2,2,3,0
"1667",0,0,2,2,0,0,1
"1668",3,40,1,2,1,2,0
"1669",4,60,1,2,2,3,0
"1670",0,20,2,2,0,0,0
"1671",0,0,2,2,0,0,3
"1672",0,40,2,2,0,0,0
"1673",1,30,1,2,2,4,0
"1674",3,30,1,2,2,4,0
"1675",5,60,1,2,1,4,0
"1676",5,60,1,2,1,4,0
"1677",1,30,1,2,2,4,0
"1678",0,0,2,2,0,0,1
"1679",0,25,2,1,0,0,0
"1680",0,0,2,2,0,0,1
"1681",0,10,2,2,0,0,0
"1682",4,30,1,2,2,4,0
"1683",0,15,2,2,0,0,0
"1684",0,0,2,2,0,0,3
"1685",1,20,1,2,2,5,0
"1686",0,30,2,2,0,0,0
"1687",0,0,2,2,0,0,1
"1688",0,15,2,2,0,0,0
"1689",2,30,1,2,2,3,0
"1690",3,45,1,2,2,4,0
"1691",0,20,2,2,0,0,0
"1692",5,30,1,2,2,1,0
"1693",0,0,0,0,0,0,0
"1694",1,30,1,2,2,4,0
"1695",0,25,2,2,0,0,0
"1696",0,15,2,2,0,0,0
"1697",2,30,1,2,2,4,0
"1698",0,0,2,2,0,0,1
"1699",1,45,1,2,2,5,0
"1700",0,10,2,2,0,0,0
"1701",1,30,1,2,2,5,0
"1702",0,0,2,2,0,0,2
"1703",2,15,1,2,2,4,0
"1704",4,240,1,2,2,4,0
"1705",6,60,1,2,2,4,0
"1706",0,30,2,2,0,0,0
"1707",3,30,1,2,2,2,0
"1708",2,30,1,2,2,4,0
"1709",0,30,2,2,0,0,0
"1710",0,60,2,2,0,0,0
"1711",2,40,1,2,2,1,0
"1712",4,50,1,2,2,3,0
"1713",1,60,1,2,2,4,0
"1714",0,60,2,1,0,0,0
"1715",4,120,1,1,2,4,0
"1716",0,0,2,2,0,0,3
"1717",0,60,2,2,0,0,0
"1718",0,15,2,2,0,0,0
"1719",5,30,1,2,2,3,0
"1720",0,60,2,2,0,0,0
"1721",5,360,1,2,1,1,0
"1722",2,60,1,2,2,1,0
"1723",8,60,1,2,2,2,0
"1724",4,60,1,2,2,4,0
"1725",1,30,1,2,2,4,0
"1726",1,60,1,2,2,3,0
"1727",2,30,1,2,2,1,0
"1728",3,30,1,2,2,4,0
"1729",2,30,1,2,2,4,0
"1730",11,40,1,2,2,4,0
"1731",2,30,1,2,2,1,0
"1732",0,30,2,2,0,0,0
"1733",20,60,1,2,2,4,0
"1734",1,30,1,2,2,4,0
"1735",2,90,1,2,2,4,0
"1736",0,30,2,2,0,0,0
"1737",2,60,1,2,2,4,0
"1738",0,0,2,2,0,0,2
"1739",2,15,1,2,2,4,0
"1740",0,0,2,2,0,0,3
"1741",6,30,1,2,1,1,0
"1742",2,25,1,2,2,3,0
"1743",2,120,1,2,1,1,0
"1744",0,15,2,2,0,0,0
"1745",2,60,1,2,1,2,0
"1746",4,45,1,2,1,1,0
"1747",4,60,1,2,2,3,0
"1748",0,20,2,2,0,0,0
"1749",2,30,1,2,2,4,0
"1750",0,0,2,2,0,0,1
"1751",4,20,1,2,1,3,0
"1752",1,25,1,2,2,5,0
"1753",1,20,1,2,2,5,0
"1754",0,30,2,2,0,0,0
"1755",2,40,1,2,2,1,0
"1756",0,0,2,2,0,0,1
"1757",3,20,1,2,2,5,0
"1758",0,0,2,2,0,0,1
"1759",1,35,1,2,2,5,0
"1760",1,60,1,2,2,5,0
"1761",2,30,1,2,2,3,0
"1762",4,30,1,2,2,5,0
"1763",0,0,0,0,0,0,0
"1764",2,40,1,2,1,1,0
"1765",1,30,1,2,2,5,0
"1766",6,30,1,2,2,5,0
"1767",0,0,2,2,0,0,1
"1768",2,20,1,2,2,4,0
"1769",1,30,1,2,2,5,0
"1770",2,60,1,2,2,5,0
"1771",0,30,2,2,0,0,0
"1772",0,30,2,2,0,0,0
"1773",2,20,1,2,2,5,0
"1774",0,0,2,2,0,0,1
"1775",0,0,2,2,0,0,1
"1776",0,15,2,2,0,0,0
"1777",1,30,1,2,2,5,0
"1778",0,30,2,2,0,0,0
"1779",0,0,0,0,0,0,0
"1780",1,30,1,2,2,1,0
"1781",0,30,2,2,0,0,0
"1782",12,180,1,2,2,4,0
"1783",0,0,0,0,0,0,0
"1784",3,30,1,2,1,1,0
"1785",0,0,2,2,0,0,3
"1786",1,15,1,2,2,4,0
"1787",0,10,2,2,0,0,0
"1788",6,3,1,2,2,6,0
"1789",4,30,1,2,1,1,0
"1790",0,1,2,2,0,0,0
"1791",0,0,2,2,0,0,3
"1792",1,20,1,2,2,5,0
"1793",0,15,2,1,0,0,0
"1794",0,0,0,0,0,0,0
"1795",0,60,2,2,0,0,0
"1796",0,35,2,2,0,0,0
"1797",0,10,2,2,0,0,0
"1798",1,30,1,2,2,5,0
"1799",4,20,1,2,2,6,0
"1800",0,0,2,2,0,0,6
"1801",0,60,2,2,0,0,0
"1802",0,30,2,2,0,0,0
"1803",4,120,1,2,2,1,0
"1804",2,30,1,2,2,3,0
"1805",2,40,1,2,2,4,0
"1806",0,0,2,2,0,0,1
"1807",0,10,2,2,0,0,0
"1808",0,0,2,2,0,0,3
"1809",0,20,2,2,0,0,0
"1810",4,30,1,2,2,2,0
"1811",0,0,2,2,0,0,3
"1812",0,15,2,2,0,0,0
"1813",0,30,2,2,0,0,0
"1814",0,30,2,2,0,0,0
"1815",0,20,2,2,0,0,0
"1816",0,45,2,2,0,0,0
"1817",0,0,2,2,0,0,3
"1818",0,0,2,2,0,0,3
"1819",0,20,2,2,0,0,0
"1820",0,20,2,2,0,0,0
"1821",8,180,1,2,2,4,0
"1822",0,60,2,2,0,0,0
"1823",0,0,2,2,0,0,1
"1824",0,0,2,2,0,0,4
"1825",0,0,2,2,0,0,3
"1826",0,0,0,0,0,0,0
"1827",0,0,2,2,0,0,4
"1828",1,20,1,2,2,5,0
"1829",0,0,2,2,0,0,3
"1830",2,30,1,2,2,3,0
"1831",2,30,1,1,1,2,0
"1832",10,60,1,2,2,1,0
"1833",0,20,2,1,0,0,0
"1834",4,30,1,2,2,3,0
"1835",4,45,1,2,2,4,0
"1836",12,60,1,2,2,3,0
"1837",0,30,2,2,0,0,0
"1838",0,120,2,2,0,0,0
"1839",1,30,1,2,2,5,0
"1840",1,15,1,2,2,4,0
"1841",3,40,1,2,2,4,0
"1842",0,0,2,2,0,0,3
"1843",0,0,2,2,0,0,3
"1844",0,15,2,2,0,0,0
"1845",1,10,1,2,2,1,0
"1846",1,60,1,2,2,5,0
"1847",1,10,1,2,2,4,0
"1848",0,20,2,2,0,0,0
"1849",0,0,2,2,0,0,3
"1850",3,30,1,2,2,4,0
"1851",3,30,1,1,2,4,0
"1852",1,30,1,2,2,3,0
"1853",0,0,0,0,0,0,0
"1854",1,15,1,2,2,5,0
"1855",0,60,2,1,0,0,0
"1856",0,30,2,2,0,0,0
"1857",0,20,2,2,0,0,0
"1858",2,30,1,1,2,4,0
"1859",0,10,2,2,0,0,0
"1860",4,120,1,2,2,4,0
"1861",3,30,1,2,1,4,0
"1862",0,20,2,2,0,0,0
"1863",2,30,1,2,2,1,0
"1864",0,0,2,2,0,0,1
"1865",0,30,2,2,0,0,0
"1866",3,30,1,2,2,4,0
"1867",0,30,2,2,0,0,0
"1868",0,0,2,2,0,0,3
"1869",0,10,2,2,0,0,0
"1870",0,60,2,2,0,0,0
"1871",0,0,2,2,0,0,3
"1872",1,15,1,2,2,3,0
"1873",0,10,2,2,0,0,0
"1874",4,60,1,2,2,4,0
"1875",3,20,1,2,1,3,0
"1876",2,60,1,2,2,4,0
"1877",0,60,2,2,0,0,0
"1878",0,0,2,2,0,0,5
"1879",2,60,1,2,2,4,0
"1880",0,30,2,2,0,0,0
"1881",0,30,2,2,0,0,0
"1882",0,0,2,2,0,0,3
"1883",0,0,2,2,0,0,3
"1884",1,15,1,2,2,5,0
"1885",0,10,2,2,0,0,0
"1886",1,15,1,2,2,1,0
"1887",0,0,0,0,0,0,0
"1888",1,60,1,2,2,5,0
"1889",0,0,2,2,0,0,2
"1890",0,20,2,2,0,0,0
"1891",0,0,2,2,0,0,1
"1892",0,0,2,2,0,0,5
"1893",0,0,2,2,0,0,3
"1894",0,0,2,2,0,0,3
"1895",0,10,2,2,0,0,0
"1896",0,15,2,2,0,0,0
"1897",0,60,2,1,0,0,0
"1898",0,0,2,2,0,0,3
"1899",0,30,2,1,0,0,0
"1900",0,10,2,2,0,0,0
"1901",0,35,2,2,0,0,0
"1902",0,10,2,2,0,0,0
"1903",0,60,2,2,0,0,0
"1904",0,15,2,2,0,0,0
"1905",0,5,2,2,0,0,0
"1906",1,15,1,2,2,3,0
"1907",0,15,2,2,0,0,0
"1908",1,10,1,2,2,5,0
"1909",0,30,2,2,0,0,0
"1910",1,20,1,2,2,5,0
"1911",0,60,2,2,0,0,0
"1912",0,20,2,2,0,0,0
"1913",0,10,2,2,0,0,0
"1914",2,60,1,2,2,3,0
"1915",0,10,2,2,0,0,0
"1916",0,30,2,2,0,0,0
"1917",0,60,2,2,0,0,0
"1918",3,30,1,2,2,4,0
"1919",0,10,2,2,0,0,0
"1920",0,30,2,2,0,0,0
"1921",1,10,1,1,2,3,0
"1922",0,30,2,2,0,0,0
"1923",0,0,2,2,0,0,1
"1924",4,60,1,2,2,1,0
"1925",0,20,2,2,0,0,0
"1926",2,30,1,2,2,3,0
"1927",1,20,1,2,2,4,0
"1928",0,30,2,1,0,0,0
"1929",0,10,2,2,0,0,0
"1930",0,10,2,2,0,0,0
"1931",0,60,2,2,0,0,0
"1932",1,15,1,2,2,4,0
"1933",0,10,2,2,0,0,0
"1934",3,20,1,2,2,1,0
"1935",0,30,2,2,0,0,0
"1936",1,120,1,2,2,4,0
"1937",0,20,2,2,0,0,0
"1938",2,15,1,2,2,4,0
"1939",0,30,2,2,0,0,0
"1940",20,60,1,2,2,3,0
"1941",15,240,1,2,1,4,0
"1942",0,30,2,2,0,0,0
"1943",1,15,1,2,2,4,0
"1944",1,20,1,2,2,3,0
"1945",3,45,1,2,2,3,0
"1946",3,60,1,2,2,3,0
"1947",0,120,2,2,0,0,0
"1948",0,0,2,2,0,0,3
"1949",1,20,1,2,2,3,0
"1950",10,60,1,2,2,3,0
"1951",0,0,2,2,0,0,3
"1952",3,120,1,2,1,3,0
"1953",0,10,2,2,0,0,0
"1954",3,20,1,2,2,4,0
"1955",4,30,1,2,2,1,0
"1956",3,15,1,2,2,3,0
"1957",2,30,1,2,2,4,0
"1958",0,20,2,1,0,0,0
"1959",1,30,1,2,1,2,0
"1960",2,10,1,2,1,4,0
"1961",1,10,1,2,2,4,0
"1962",0,20,2,2,0,0,0
"1963",1,15,1,1,2,4,0
"1964",2,60,1,2,2,2,0
"1965",6,120,1,2,2,2,0
"1966",3,20,1,2,2,4,0
"1967",1,20,1,2,2,5,0
"1968",0,0,2,2,0,0,1
"1969",3,15,1,2,2,3,0
"1970",0,0,2,2,0,0,3
"1971",4,120,1,2,2,4,0
"1972",2,10,1,1,2,2,0
"1973",0,10,2,2,0,0,0
"1974",6,180,1,2,2,4,0
"1975",0,0,2,2,0,0,3
"1976",6,60,1,1,2,4,0
"1977",2,20,1,1,2,4,0
"1978",1,30,1,2,2,4,0
"1979",7,120,1,2,2,2,0
"1980",1,60,1,2,2,3,0
