"","p4","p26","p3_1","p3_4","p8_1","p5","p32"
"1599",0,30,2,2,0,0,0
"1600",0,60,2,2,0,0,0
"1601",0,30,2,2,0,0,0
"1602",1,15,1,2,2,5,0
"1603",0,0,2,2,0,0,6
"1604",0,30,2,2,0,0,0
"1605",1,90,1,2,2,4,0
"1606",2,20,1,1,1,1,0
"1607",0,0,2,2,0,0,6
"1608",2,30,1,2,2,4,0
"1609",0,0,2,2,0,0,3
"1610",0,0,0,0,0,0,0
"1611",12,30,1,2,1,3,0
"1612",4,60,1,2,2,3,0
"1613",0,0,2,2,0,0,3
"1614",2,60,1,2,2,4,0
"1615",0,10,2,2,0,0,0
"1616",3,60,1,2,1,3,0
"1617",0,5,2,2,0,0,0
"1618",0,0,2,2,0,0,1
"1619",0,10,2,2,0,0,0
"1620",3,30,1,2,1,3,0
"1621",2,40,1,2,1,4,0
"1622",2,30,1,2,2,4,0
"1623",1,30,1,2,2,4,0
"1624",2,20,1,1,2,2,0
"1625",3,30,1,2,1,3,0
"1626",0,20,2,2,0,0,0
"1627",4,60,1,2,1,4,0
"1628",0,20,2,2,0,0,0
"1629",0,15,2,1,0,0,0
"1630",0,0,2,2,0,0,3
"1631",1,20,1,2,2,5,0
"1632",4,90,1,2,2,4,0
"1633",0,0,2,2,0,0,1
"1634",0,0,2,2,0,0,3
"1635",1,15,1,2,2,4,0
"1636",1,21,1,2,2,1,0
"1637",0,30,2,2,0,0,0
"1638",2,120,1,2,2,3,0
"1639",1,40,1,2,2,4,0
"1640",1,120,1,2,2,1,0
"1641",3,60,1,2,1,3,0
"1642",0,0,2,2,0,0,3
"1643",0,10,2,2,0,0,0
"1644",0,15,2,2,0,0,0
"1645",0,0,2,2,0,0,3
"1646",5,30,1,2,2,3,0
"1647",3,30,1,2,2,3,0
"1648",4,120,1,2,1,1,0
"1649",0,0,2,2,0,0,3
"1650",10,30,1,2,1,3,0
"1651",0,15,2,2,0,0,0
"1652",0,10,2,2,0,0,0
"1653",0,10,2,2,0,0,0
"1654",1,90,1,2,2,5,0
"1655",2,16,1,2,2,2,0
"1656",0,0,2,2,0,0,1
"1657",5,60,1,2,2,5,0
"1658",4,60,1,2,2,3,0
"1659",0,0,0,0,0,0,0
"1660",0,0,2,2,0,0,3
"1661",0,0,2,2,0,0,3
"1662",6,90,1,2,2,4,0
"1663",0,0,2,2,0,0,1
"1664",0,0,2,2,0,0,1
"1665",2,25,1,2,2,4,0
"1666",24,120,1,2,2,4,0
"1667",0,0,2,2,0,0,3
"1668",3,30,1,2,1,4,0
"1669",0,0,2,2,0,0,3
"1670",0,0,2,2,0,0,3
"1671",0,0,2,2,0,0,3
"1672",0,30,2,2,0,0,0
"1673",0,0,2,2,0,0,2
"1674",1,60,1,2,2,5,0
"1675",5,60,1,2,2,3,0
"1676",0,0,2,2,0,0,5
"1677",30,60,1,2,2,4,0
"1678",0,0,2,2,0,0,3
"1679",0,30,2,2,0,0,0
"1680",0,0,2,2,0,0,3
"1681",1,30,1,2,2,3,0
"1682",1,30,1,2,2,4,0
"1683",3,60,1,2,2,3,0
"1684",6,60,1,2,2,2,0
"1685",1,30,1,2,2,5,0
"1686",0,0,2,2,0,0,3
"1687",0,30,2,2,0,0,0
"1688",0,0,2,2,0,0,3
"1689",0,0,2,2,0,0,3
"1690",1,30,1,2,2,4,0
"1691",50,120,1,1,1,3,0
"1692",0,0,2,2,0,0,3
"1693",0,0,2,2,0,0,3
"1694",0,0,2,2,0,0,3
"1695",0,0,2,2,0,0,3
"1696",2,60,1,1,2,4,0
"1697",0,0,2,2,0,0,3
"1698",0,0,2,2,0,0,3
"1699",0,25,2,2,0,0,0
"1700",0,0,2,2,0,0,1
"1701",0,30,2,1,0,0,0
"1702",0,20,2,2,0,0,0
"1703",0,20,2,2,0,0,0
"1704",0,20,2,2,0,0,0
"1705",1,15,1,2,1,4,0
"1706",0,0,2,2,0,0,1
"1707",0,0,2,2,0,0,1
"1708",1,20,1,2,2,1,0
"1709",5,60,1,2,2,4,0
"1710",0,15,2,2,0,0,0
"1711",0,10,2,2,0,0,0
"1712",4,30,1,2,1,4,0
"1713",0,0,2,2,0,0,1
"1714",0,0,2,2,0,0,1
"1715",3,40,1,2,2,4,0
"1716",0,0,2,2,0,0,1
"1717",3,40,1,2,1,3,0
"1718",0,0,2,2,0,0,5
"1719",0,20,2,2,0,0,0
"1720",5,60,1,2,1,2,0
"1721",0,40,2,2,0,0,0
"1722",0,0,2,2,0,0,3
"1723",0,0,0,0,0,0,0
"1724",0,0,2,2,0,0,1
"1725",2,45,1,1,2,4,0
"1726",4,30,1,2,2,4,0
"1727",3,30,1,1,2,4,0
"1728",0,4,2,2,0,0,0
"1729",0,0,2,2,0,0,3
"1730",5,90,1,2,2,4,0
"1731",2,30,1,2,1,4,0
"1732",0,20,2,2,0,0,0
"1733",4,30,1,2,2,4,0
"1734",0,0,2,2,0,0,5
"1735",0,30,2,2,0,0,0
"1736",0,30,2,2,0,0,0
"1737",0,0,2,2,0,0,3
"1738",0,20,2,2,0,0,0
"1739",0,20,2,2,0,0,0
"1740",0,30,2,2,0,0,0
"1741",0,30,2,2,0,0,0
"1742",30,60,1,2,1,4,0
"1743",1,10,1,2,2,3,0
"1744",0,20,2,2,0,0,0
"1745",3,30,1,2,2,4,0
"1746",1,120,1,2,2,3,0
"1747",0,15,2,2,0,0,0
"1748",2,60,1,2,2,4,0
"1749",0,15,2,2,0,0,0
"1750",0,0,2,2,0,0,5
"1751",12,20,1,1,2,2,0
"1752",0,5,2,2,0,0,0
"1753",0,0,2,2,0,0,1
"1754",0,10,2,2,0,0,0
"1755",0,60,2,1,0,0,0
"1756",1,30,1,2,2,5,0
"1757",0,15,2,2,0,0,0
"1758",0,0,2,2,0,0,1
"1759",2,60,1,2,2,1,0
"1760",3,60,1,2,2,2,0
"1761",0,0,2,2,0,0,1
"1762",0,30,2,2,0,0,0
"1763",0,15,2,2,0,0,0
"1764",2,30,1,2,1,1,0
"1765",0,0,2,2,0,0,1
"1766",0,0,2,2,0,0,1
"1767",1,30,1,2,2,4,0
"1768",0,0,2,2,0,0,1
"1769",2,40,1,2,2,3,0
"1770",1,90,1,2,2,5,0
"1771",0,10,2,2,0,0,0
"1772",0,15,2,2,0,0,0
"1773",0,0,2,2,0,0,1
"1774",2,60,1,2,2,4,0
"1775",5,30,1,2,2,2,0
"1776",0,0,2,2,0,0,3
"1777",0,0,2,2,0,0,3
"1778",0,0,0,0,0,0,0
"1779",0,0,2,2,0,0,1
"1780",2,30,1,2,2,2,0
"1781",1,60,1,2,2,4,0
"1782",3,60,1,2,1,1,0
"1783",6,30,1,2,1,2,0
"1784",0,30,2,2,0,0,0
"1785",3,10,1,2,1,4,0
"1786",0,0,0,0,0,0,0
"1787",0,0,2,2,0,0,3
"1788",10,30,1,1,2,1,0
"1789",2,20,1,2,2,4,0
"1790",1,10,1,2,2,1,0
"1791",1,15,1,2,2,5,0
"1792",2,60,1,1,2,4,0
"1793",0,20,2,2,0,0,0
"1794",2,10,1,2,1,4,0
"1795",0,30,2,2,0,0,0
"1796",1,20,1,2,2,3,0
"1797",1,30,1,2,2,5,0
"1798",5,30,1,1,1,2,0
"1799",4,60,1,2,2,1,0
"1800",2,20,1,2,2,3,0
"1801",0,20,2,2,0,0,0
"1802",0,10,2,2,0,0,0
"1803",0,0,2,2,0,0,1
"1804",1,20,1,2,2,5,0
"1805",0,30,2,2,0,0,0
"1806",1,20,1,2,2,4,0
"1807",0,60,2,2,0,0,0
"1808",8,120,1,2,1,2,0
"1809",1,30,1,2,2,5,0
"1810",1,10,1,2,2,5,0
"1811",0,30,2,2,0,0,0
"1812",0,0,0,0,0,0,0
"1813",6,60,1,2,1,1,0
"1814",2,60,1,2,2,5,0
"1815",5,60,1,2,1,4,0
"1816",0,20,2,2,0,0,0
"1817",2,40,1,2,2,4,0
"1818",0,45,2,2,0,0,0
"1819",0,30,2,2,0,0,0
"1820",0,40,2,2,0,0,0
"1821",0,45,2,2,0,0,0
"1822",0,20,2,2,0,0,0
"1823",0,0,2,2,0,0,3
"1824",0,35,2,2,0,0,0
"1825",0,0,2,2,0,0,1
"1826",0,30,2,2,0,0,0
"1827",0,0,2,2,0,0,3
"1828",0,20,2,2,0,0,0
"1829",2,30,1,2,2,3,0
"1830",0,45,2,2,0,0,0
"1831",0,0,2,2,0,0,3
"1832",1,60,1,2,2,2,0
"1833",0,0,2,2,0,0,3
"1834",0,60,2,2,0,0,0
"1835",0,20,2,2,0,0,0
"1836",0,30,2,2,0,0,0
"1837",0,30,2,2,0,0,0
"1838",0,0,2,2,0,0,1
"1839",1,30,1,2,2,3,0
"1840",0,20,2,2,0,0,0
"1841",0,0,2,2,0,0,3
"1842",0,30,2,2,0,0,0
"1843",0,0,2,2,0,0,3
"1844",0,20,2,2,0,0,0
"1845",0,20,2,2,0,0,0
"1846",0,0,2,2,0,0,5
"1847",0,0,2,2,0,0,4
"1848",0,30,2,2,0,0,0
"1849",0,30,2,2,0,0,0
"1850",0,20,2,2,0,0,0
"1851",2,30,1,2,2,3,0
"1852",0,60,2,2,0,0,0
"1853",0,0,2,2,0,0,2
"1854",5,120,1,2,2,4,0
"1855",0,20,2,2,0,0,0
"1856",1,10,1,2,2,4,0
"1857",0,0,2,2,0,0,3
"1858",0,0,2,2,0,0,1
"1859",0,60,2,2,0,0,0
"1860",0,0,2,2,0,0,1
"1861",0,10,2,2,0,0,0
"1862",1,60,1,2,2,4,0
"1863",0,20,2,2,0,0,0
"1864",0,0,2,2,0,0,3
"1865",0,0,0,0,0,0,0
"1866",5,120,1,2,1,1,0
"1867",0,10,2,2,0,0,0
"1868",0,10,2,2,0,0,0
"1869",4,60,1,2,2,4,0
"1870",0,0,2,2,0,0,1
"1871",3,30,1,2,2,3,0
"1872",0,0,2,2,0,0,3
"1873",0,10,2,2,0,0,0
"1874",1,60,1,2,2,3,0
"1875",1,120,1,2,2,2,0
"1876",0,0,0,0,0,0,0
"1877",0,0,2,2,0,0,4
"1878",0,0,2,2,0,0,3
"1879",1,20,1,1,2,4,0
"1880",0,10,2,2,0,0,0
"1881",0,0,0,0,0,0,0
"1882",6,90,1,2,2,3,0
"1883",3,30,1,2,2,4,0
"1884",20,120,1,2,2,4,0
"1885",8,20,1,2,2,3,0
"1886",0,0,2,2,0,0,3
"1887",1,30,1,2,2,5,0
"1888",0,0,2,2,0,0,1
"1889",2,30,1,2,2,2,0
"1890",1,10,1,2,2,5,0
"1891",0,0,2,2,0,0,1
"1892",0,0,2,2,0,0,1
"1893",0,0,2,2,0,0,5
"1894",2,30,1,2,2,4,0
"1895",0,10,2,2,0,0,0
"1896",1,30,1,2,2,3,0
"1897",4,60,1,2,2,1,0
"1898",0,0,2,2,0,0,1
"1899",3,20,1,2,2,4,0
"1900",1,30,1,2,2,5,0
"1901",15,180,1,2,1,4,0
"1902",2,20,1,2,2,3,0
"1903",4,70,1,2,2,3,0
"1904",3,60,1,2,2,4,0
"1905",0,30,2,2,0,0,0
"1906",0,25,2,2,0,0,0
"1907",0,20,2,2,0,0,0
"1908",6,120,1,2,2,2,0
"1909",3,60,1,2,2,5,0
"1910",2,60,1,2,2,3,0
"1911",1,30,1,2,2,5,0
"1912",3,45,1,2,2,4,0
"1913",0,0,2,2,0,0,1
"1914",0,0,2,2,0,0,2
"1915",0,20,2,2,0,0,0
"1916",0,20,2,2,0,0,0
"1917",8,60,1,2,2,1,0
"1918",2,45,1,2,2,2,0
"1919",2,10,1,1,1,4,0
"1920",0,0,2,2,0,0,5
"1921",2,20,1,2,2,4,0
"1922",0,20,2,2,0,0,0
"1923",0,30,2,2,0,0,0
"1924",0,30,2,2,0,0,0
"1925",0,20,2,2,0,0,0
"1926",4,50,1,2,2,2,0
"1927",0,0,2,2,0,0,1
"1928",10,40,1,2,2,3,0
"1929",2,20,1,2,2,4,0
"1930",12,180,1,2,1,4,0
"1931",1,30,1,2,2,5,0
"1932",0,40,2,2,0,0,0
"1933",15,160,1,2,2,2,0
"1934",0,30,2,2,0,0,0
"1935",13,50,1,1,2,3,0
"1936",0,0,0,0,0,0,0
"1937",1,40,1,2,2,4,0
"1938",66,25,1,2,2,4,0
"1939",3,50,1,2,2,4,0
"1940",0,15,2,2,0,0,0
"1941",0,30,2,2,0,0,0
"1942",0,30,2,2,0,0,0
"1943",12,180,1,2,2,1,0
"1944",0,30,2,2,0,0,0
"1945",1,60,1,2,2,5,0
"1946",0,0,2,2,0,0,5
"1947",0,0,2,2,0,0,3
"1948",1,20,1,2,2,4,0
"1949",0,0,2,2,0,0,1
"1950",1,60,1,2,2,5,0
"1951",1,30,1,1,2,3,0
"1952",4,30,1,1,1,4,0
"1953",3,30,1,2,2,4,0
"1954",0,0,2,2,0,0,3
"1955",0,40,2,2,0,0,0
"1956",0,10,2,1,0,0,0
"1957",12,60,1,2,1,4,0
"1958",0,10,2,1,0,0,0
"1959",0,10,2,2,0,0,0
"1960",0,60,2,2,0,0,0
"1961",1,10,1,2,2,4,0
"1962",0,60,2,2,0,0,0
"1963",0,15,2,1,0,0,0
"1964",12,120,1,2,1,1,0
"1965",0,15,2,2,0,0,0
"1966",10,30,1,2,2,4,0
"1967",2,30,1,1,1,2,0
"1968",4,60,1,1,1,4,0
"1969",0,10,2,2,0,0,0
"1970",12,60,1,2,1,1,0
"1971",3,30,1,1,2,4,0
"1972",3,60,1,2,2,4,0
"1973",1,20,1,1,2,5,0
"1974",0,60,2,2,0,0,0
"1975",1,30,1,2,2,3,0
"1976",0,60,2,2,0,0,0
"1977",0,15,2,1,0,0,0
"1978",0,0,2,2,0,0,1
"1979",3,30,1,1,1,4,0
"1980",2,5,1,1,2,4,0
"1981",0,0,0,0,0,0,0
"1982",10,35,1,2,2,1,0
"1983",3,60,1,2,2,4,0
"1984",1,30,1,2,2,4,0
"1985",1,30,1,1,2,4,0
"1986",0,30,2,2,0,0,0
"1987",4,60,1,2,1,2,0
"1988",2,60,1,2,1,4,0
"1989",0,60,2,2,0,0,0
"1990",4,30,1,2,2,5,0
"1991",0,0,2,2,0,0,1
"1992",10,60,1,2,1,1,0
"1993",6,120,1,1,2,1,0
"1994",3,30,1,2,1,1,0
"1995",5,10,1,2,2,4,0
"1996",5,60,1,1,1,2,0
"1997",2,60,1,2,1,5,0
"1998",0,0,2,2,0,0,3
"1999",0,0,2,2,0,0,3
"2000",0,0,2,2,0,0,1
"2001",2,60,1,2,1,4,0
"2002",0,0,2,2,0,0,1
"2003",2,30,1,1,2,4,0
"2004",0,0,2,2,0,0,3
"2005",3,30,1,2,2,5,0
"2006",0,0,2,2,0,0,1
"2007",1,20,1,2,2,5,0
"2008",0,0,2,2,0,0,3
"2009",0,30,2,1,0,0,0
"2010",2,30,1,2,2,1,0
"2011",0,0,2,2,0,0,3
"2012",0,0,2,2,0,0,1
"2013",2,60,1,2,2,4,0
"2014",1,45,1,2,2,5,0
"2015",0,0,2,2,0,0,5
"2016",0,20,2,2,0,0,0
