"","p4","p26","p3_1","p3_4","p8_1","p5","p32"
"820",0,0,2,2,0,0,3
"821",3,30,1,2,2,4,0
"822",0,0,2,2,0,0,3
"823",0,15,2,2,0,0,0
"824",0,15,2,2,0,0,0
"825",2,30,1,2,2,4,0
"826",2,30,1,2,2,4,0
"827",0,15,2,2,0,0,0
"828",5,60,1,2,1,3,0
"829",0,0,2,2,0,0,3
"830",0,0,2,2,0,0,2
"831",0,0,2,2,0,0,3
"832",0,15,2,2,0,0,0
"833",2,30,1,2,2,3,0
"834",2,45,1,2,2,2,0
"835",0,40,2,2,0,0,0
"836",2,25,1,2,2,4,0
"837",2,60,1,2,2,4,0
"838",1,10,1,2,2,5,0
"839",1,30,1,2,2,4,0
"840",15,240,1,2,1,4,0
"841",0,0,2,2,0,0,1
"842",0,0,2,2,0,0,3
"843",2,30,1,2,2,4,0
"844",6,30,1,2,2,4,0
"845",0,0,2,2,0,0,1
"846",0,10,2,2,0,0,0
"847",2,20,1,2,2,4,0
"848",2,30,1,2,2,4,0
"849",3,30,1,2,1,3,0
"850",2,30,1,2,2,4,0
"851",1,25,1,2,2,4,0
"852",0,15,2,2,0,0,0
"853",3,25,1,2,2,4,0
"854",0,0,2,2,0,0,1
"855",2,60,1,1,1,4,0
"856",10,120,1,2,1,3,0
"857",0,0,2,2,0,0,2
"858",0,20,2,1,0,0,0
"859",0,0,2,2,0,0,5
"860",0,0,2,2,0,0,2
"861",0,0,2,2,0,0,5
"862",4,45,1,2,2,1,0
"863",1,30,1,2,2,4,0
"864",0,20,2,2,0,0,0
"865",0,0,2,2,0,0,3
"866",1,30,1,2,2,4,0
"867",0,0,2,2,0,0,3
"868",1,20,1,2,2,3,0
"869",1,30,1,2,2,3,0
"870",0,0,2,2,0,0,3
"871",2,40,1,2,2,4,0
"872",0,0,2,2,0,0,2
"873",0,0,2,2,0,0,3
"874",0,0,2,2,0,0,5
"875",0,0,2,2,0,0,2
"876",0,10,2,2,0,0,0
"877",0,0,2,2,0,0,1
"878",0,0,2,2,0,0,3
"879",1,30,1,2,2,4,0
"880",1,30,1,2,2,4,0
"881",1,30,1,2,2,4,0
"882",2,35,1,2,2,4,0
"883",0,0,2,2,0,0,6
"884",0,5,2,2,0,0,0
"885",1,30,1,2,2,3,0
"886",0,0,2,2,0,0,2
"887",0,40,2,2,0,0,0
"888",3,60,1,2,2,4,0
"889",1,15,1,2,2,5,0
"890",0,20,2,2,0,0,0
"891",0,0,2,2,0,0,1
"892",0,0,2,2,0,0,3
"893",1,40,1,2,2,3,0
"894",0,0,2,2,0,0,1
"895",0,0,2,2,0,0,1
"896",2,40,1,2,2,4,0
"897",1,20,1,2,2,3,0
"898",3,15,1,2,2,3,0
"899",0,0,2,2,0,0,3
"900",0,0,2,2,0,0,3
"901",10,25,1,2,2,3,0
"902",1,30,1,2,2,3,0
"903",15,120,1,2,2,1,0
"904",3,60,1,2,1,3,0
"905",10,180,1,2,2,1,0
"906",2,35,1,2,2,3,0
"907",0,0,2,2,0,0,5
"908",4,35,1,2,2,1,0
"909",0,0,2,2,0,0,2
"910",0,0,2,2,0,0,3
"911",0,0,2,2,0,0,5
"912",3,25,1,2,1,4,0
"913",0,0,2,2,0,0,3
"914",1,30,1,2,2,3,0
"915",0,0,2,2,0,0,4
"916",2,90,1,2,1,4,0
"917",3,30,1,2,2,4,0
"918",1,30,1,2,2,3,0
"919",3,240,1,2,1,2,0
"920",1,30,1,2,2,5,0
"921",0,10,2,2,0,0,0
"922",0,0,2,2,0,0,3
"923",8,120,1,2,2,4,0
"924",3,30,1,2,2,4,0
"925",0,30,2,2,0,0,0
"926",0,0,2,2,0,0,3
"927",3,20,1,2,1,2,0
"928",3,45,1,2,2,4,0
"929",1,20,1,2,2,4,0
"930",0,30,2,2,0,0,0
"931",0,0,2,2,0,0,1
"932",0,15,2,2,0,0,0
"933",0,0,0,0,0,0,0
"934",0,0,2,2,0,0,2
"935",0,0,2,2,0,0,1
"936",0,30,2,2,0,0,0
"937",3,60,1,2,1,2,0
"938",0,0,2,2,0,0,3
"939",0,15,2,2,0,0,0
"940",2,30,1,2,2,3,0
"941",0,0,2,2,0,0,3
"942",0,10,2,2,0,0,0
"943",12,30,1,2,2,4,0
"944",0,0,2,2,0,0,3
"945",0,0,2,2,0,0,5
"946",0,0,2,2,0,0,3
"947",2,20,1,2,2,3,0
"948",0,0,2,2,0,0,3
"949",0,0,2,2,0,0,5
"950",0,0,2,2,0,0,3
"951",0,15,2,2,0,0,0
"952",2,30,1,2,2,4,0
"953",6,90,1,2,2,4,0
"954",2,30,1,2,1,3,0
"955",0,20,2,2,0,0,0
"956",0,0,2,2,0,0,3
"957",5,120,1,2,1,3,0
"958",1,30,1,2,2,4,0
"959",2,20,1,2,2,4,0
"960",0,0,2,2,0,0,1
"961",1,20,1,2,2,5,0
"962",0,0,2,2,0,0,3
"963",0,0,2,2,0,0,1
"964",2,30,1,2,2,4,0
"965",0,0,2,2,0,0,5
"966",0,20,2,2,0,0,0
"967",12,120,1,2,1,4,0
"968",8,60,1,2,2,4,0
"969",1,30,1,2,2,3,0
"970",3,30,1,2,1,4,0
"971",1,20,1,2,2,4,0
"972",3,60,1,2,2,1,0
"973",1,20,1,2,2,4,0
"974",0,15,2,2,0,0,0
"975",0,0,2,2,0,0,3
"976",2,60,1,2,2,4,0
"977",0,0,2,2,0,0,3
"978",3,180,1,2,2,2,0
"979",5,120,1,2,2,4,0
"980",3,20,1,1,1,4,0
"981",2,30,1,2,2,4,0
"982",0,0,2,2,0,0,3
"983",1,30,1,2,2,4,0
"984",2,30,1,2,2,3,0
"985",1,30,1,2,2,3,0
"986",1,20,1,1,2,4,0
"987",0,0,2,2,0,0,3
"988",2,60,1,2,2,4,0
"989",0,0,2,2,0,0,1
"990",0,20,2,2,0,0,0
"991",2,40,1,2,2,4,0
"992",0,0,2,2,0,0,5
"993",0,30,2,2,0,0,0
"994",1,20,1,2,2,4,0
"995",0,0,2,2,0,0,3
"996",0,40,2,2,0,0,0
"997",0,0,2,2,0,0,3
"998",0,30,2,2,0,0,0
"999",0,40,2,2,0,0,0
"1000",0,30,2,2,0,0,0
"1001",1,20,1,2,1,4,0
"1002",0,0,2,2,0,0,3
"1003",0,0,2,2,0,0,3
"1004",0,0,0,0,0,0,0
"1005",0,30,2,2,0,0,0
"1006",0,60,2,2,0,0,0
"1007",0,0,2,2,0,0,3
"1008",0,0,2,2,0,0,3
"1009",2,30,1,2,2,4,0
"1010",2,40,1,2,1,5,0
"1011",0,30,2,2,0,0,0
"1012",5,60,1,2,2,4,0
"1013",0,0,2,2,0,0,3
"1014",0,25,2,1,0,0,0
"1015",3,40,1,2,2,3,0
"1016",0,10,2,1,0,0,0
"1017",0,0,2,2,0,0,3
"1018",1,30,1,2,2,4,0
"1019",0,0,2,2,0,0,6
"1020",0,0,2,2,0,0,3
"1021",0,30,2,2,0,0,0
"1022",1,60,1,2,1,4,0
"1023",0,0,2,2,0,0,3
"1024",1,20,1,2,2,4,0
"1025",0,20,2,2,0,0,0
"1026",1,20,1,2,2,3,0
"1027",0,60,2,2,0,0,0
"1028",3,20,1,2,1,4,0
"1029",1,20,1,2,2,2,0
"1030",0,60,2,2,0,0,0
"1031",0,0,2,2,0,0,2
"1032",0,0,2,2,0,0,2
"1033",0,0,2,2,0,0,2
"1034",1,20,1,2,2,4,0
"1035",0,0,2,2,0,0,2
"1036",1,30,1,2,2,4,0
"1037",0,0,2,2,0,0,4
"1038",0,0,2,2,0,0,2
"1039",0,0,2,2,0,0,3
"1040",0,30,2,1,0,0,0
"1041",0,0,2,2,0,0,3
"1042",1,30,1,2,2,4,0
"1043",0,0,2,2,0,0,1
"1044",0,0,2,2,0,0,2
"1045",8,60,1,2,2,3,0
"1046",0,20,2,2,0,0,0
"1047",1,30,1,2,1,1,0
"1048",0,0,0,0,0,0,0
"1049",0,0,2,2,0,0,3
"1050",0,0,2,2,0,0,5
"1051",0,60,2,2,0,0,0
"1052",0,20,2,2,0,0,0
"1053",2,30,1,1,2,4,0
"1054",0,10,2,2,0,0,0
"1055",3,30,1,1,2,1,0
"1056",0,0,2,2,0,0,2
"1057",0,40,2,2,0,0,0
"1058",0,0,0,0,0,0,0
"1059",0,0,2,2,0,0,3
"1060",0,30,2,2,0,0,0
"1061",0,0,2,2,0,0,2
"1062",0,0,2,2,0,0,3
"1063",0,20,2,2,0,0,0
"1064",0,0,2,2,0,0,5
"1065",2,10,1,1,2,4,0
"1066",0,0,2,2,0,0,3
"1067",0,0,2,2,0,0,2
"1068",0,0,2,2,0,0,1
"1069",0,20,2,2,0,0,0
"1070",0,0,2,2,0,0,3
"1071",6,30,1,2,1,4,0
"1072",0,0,2,2,0,0,2
"1073",0,0,2,2,0,0,3
"1074",0,20,2,2,0,0,0
"1075",0,0,2,2,0,0,1
"1076",0,30,2,2,0,0,0
"1077",0,0,2,2,0,0,3
"1078",5,20,1,2,2,1,0
"1079",4,30,1,2,1,4,0
"1080",0,0,2,2,0,0,2
"1081",3,30,1,2,2,4,0
"1082",0,0,2,2,0,0,1
"1083",0,40,2,1,0,0,0
"1084",5,20,1,2,1,1,0
"1085",0,0,2,2,0,0,3
"1086",0,0,0,0,0,0,0
"1087",35,60,1,2,2,3,0
"1088",1,30,1,2,2,4,0
"1089",0,0,2,2,0,0,1
"1090",0,0,2,2,0,0,5
"1091",0,0,2,2,0,0,5
"1092",0,0,2,2,0,0,3
"1093",0,0,2,2,0,0,5
"1094",1,60,1,2,2,4,0
"1095",1,40,1,2,2,4,0
"1096",0,0,0,0,0,0,0
"1097",2,60,1,2,2,3,0
"1098",2,60,1,2,1,3,0
"1099",1,120,1,2,2,1,0
"1100",1,40,1,2,1,4,0
"1101",1,120,1,2,1,1,0
"1102",0,0,0,0,0,0,0
"1103",6,60,1,2,2,4,0
"1104",0,0,2,2,0,0,3
"1105",2,120,1,2,2,2,0
"1106",1,30,1,2,2,4,0
"1107",0,0,2,2,0,0,1
"1108",0,0,2,2,0,0,3
"1109",0,0,2,2,0,0,2
"1110",0,30,2,2,0,0,0
"1111",0,0,2,2,0,0,1
"1112",0,0,2,2,0,0,2
"1113",1,120,1,2,2,2,0
"1114",0,0,2,2,0,0,3
"1115",0,0,2,2,0,0,2
"1116",0,0,2,2,0,0,3
"1117",2,45,1,2,1,4,0
"1118",5,30,1,2,1,1,0
"1119",0,0,2,2,0,0,3
"1120",0,60,2,1,0,0,0
"1121",2,40,1,2,2,4,0
"1122",0,0,2,2,0,0,3
"1123",3,30,1,1,1,3,0
"1124",0,0,2,2,0,0,1
"1125",0,0,2,2,0,0,3
"1126",0,30,2,2,0,0,0
"1127",0,0,0,0,0,0,0
"1128",0,0,2,2,0,0,1
"1129",0,0,2,2,0,0,3
"1130",0,30,2,2,0,0,0
"1131",2,90,1,2,1,1,0
"1132",1,30,1,2,2,3,0
"1133",0,0,2,2,0,0,2
"1134",0,0,2,2,0,0,5
"1135",0,0,2,2,0,0,2
"1136",1,20,1,2,2,4,0
"1137",3,60,1,2,2,5,0
"1138",0,0,2,2,0,0,1
"1139",0,0,2,2,0,0,3
"1140",5,60,1,2,2,4,0
"1141",0,180,2,2,0,0,0
"1142",6,120,1,2,2,4,0
"1143",1,30,1,2,2,3,0
"1144",0,60,2,2,0,0,0
"1145",4,30,1,2,2,2,0
"1146",0,0,2,2,0,0,5
"1147",6,60,1,2,2,2,0
"1148",0,0,2,2,0,0,1
"1149",0,10,2,2,0,0,0
"1150",0,0,2,2,0,0,3
"1151",80,240,1,2,1,1,0
"1152",4,120,1,2,2,3,0
"1153",3,40,1,2,2,4,0
"1154",3,60,1,2,2,2,0
"1155",2,180,1,2,2,4,0
"1156",2,60,1,2,2,2,0
"1157",0,0,2,2,0,0,3
"1158",0,0,2,2,0,0,2
"1159",3,60,1,2,2,3,0
"1160",0,30,2,2,0,0,0
"1161",2,90,1,2,2,3,0
"1162",0,0,2,2,0,0,3
"1163",4,30,1,2,2,1,0
"1164",0,0,2,2,0,0,1
"1165",0,0,2,2,0,0,3
"1166",0,0,2,2,0,0,3
"1167",0,15,2,2,0,0,0
"1168",2,60,1,2,2,4,0
"1169",1,20,1,2,2,3,0
"1170",1,30,1,2,2,4,0
"1171",0,10,2,2,0,0,0
"1172",1,60,1,1,1,2,0
"1173",1,240,1,2,1,3,0
"1174",1,30,1,2,1,4,0
"1175",0,5,2,2,0,0,0
"1176",5,30,1,2,2,3,0
"1177",10,120,1,2,1,2,0
"1178",1,5,1,2,2,5,0
"1179",0,10,2,2,0,0,0
"1180",6,30,1,2,2,4,0
"1181",1,30,1,2,2,4,0
"1182",3,30,1,1,2,4,0
"1183",3,30,1,1,2,4,0
"1184",0,0,0,0,0,0,0
"1185",0,60,2,2,0,0,0
"1186",2,45,1,2,2,4,0
"1187",0,0,2,2,0,0,3
"1188",1,15,1,2,2,5,0
"1189",0,30,2,2,0,0,0
"1190",0,10,2,2,0,0,0
"1191",0,10,2,2,0,0,0
"1192",2,20,1,2,2,4,0
"1193",0,0,2,2,0,0,3
"1194",1,30,1,2,1,4,0
"1195",0,0,2,2,0,0,2
"1196",3,30,1,2,2,3,0
"1197",0,0,2,2,0,0,2
"1198",3,60,1,2,1,4,0
"1199",3,30,1,2,2,3,0
"1200",0,0,2,2,0,0,3
"1201",0,0,2,2,0,0,3
"1202",2,60,1,2,2,4,0
"1203",0,0,2,2,0,0,3
"1204",0,0,2,2,0,0,5
"1205",2,25,1,2,2,4,0
"1206",0,20,2,2,0,0,0
"1207",0,60,2,2,0,0,0
"1208",1,30,1,2,2,3,0
"1209",0,10,2,2,0,0,0
"1210",0,0,2,2,0,0,5
"1211",2,60,1,2,2,4,0
"1212",0,15,2,2,0,0,0
"1213",2,60,1,2,1,4,0
"1214",1,20,1,2,2,4,0
"1215",0,0,2,2,0,0,3
"1216",1,40,1,2,2,5,0
"1217",2,30,1,1,1,2,0
"1218",1,30,1,2,2,4,0
"1219",0,0,2,2,0,0,3
"1220",0,0,2,2,0,0,5
"1221",0,0,2,2,0,0,5
"1222",1,60,1,2,2,4,0
"1223",0,0,2,2,0,0,5
"1224",0,0,2,2,0,0,1
"1225",0,0,0,0,0,0,0
"1226",0,0,2,2,0,0,3
"1227",0,0,2,2,0,0,3
"1228",0,0,2,2,0,0,1
"1229",0,0,2,2,0,0,3
"1230",3,30,1,2,2,4,0
"1231",4,60,1,2,2,1,0
"1232",4,30,1,2,2,4,0
"1233",3,40,1,2,2,3,0
"1234",0,0,2,2,0,0,3
"1235",0,30,2,2,0,0,0
"1236",0,10,2,2,0,0,0
"1237",0,0,2,2,0,0,3
"1238",0,30,2,2,0,0,0
"1239",1,60,1,2,2,2,0
"1240",4,120,1,2,2,3,0
"1241",1,60,1,2,2,3,0
"1242",12,120,1,2,2,4,0
"1243",0,0,2,2,0,0,5
"1244",0,0,2,2,0,0,3
"1245",0,0,2,2,0,0,2
"1246",0,0,2,2,0,0,3
"1247",0,0,2,2,0,0,5
"1248",1,15,1,2,2,5,0
"1249",1,10,1,2,2,3,0
"1250",0,480,2,2,0,0,0
"1251",6,60,1,2,2,4,0
"1252",0,25,2,2,0,0,0
"1253",4,15,1,1,2,4,0
"1254",0,0,2,2,0,0,5
"1255",0,20,2,2,0,0,0
"1256",2,60,1,2,2,4,0
"1257",0,120,2,2,0,0,0
"1258",0,15,2,2,0,0,0
"1259",0,0,2,2,0,0,1
"1260",0,0,2,2,0,0,1
"1261",0,30,2,2,0,0,0
"1262",3,60,1,2,1,4,0
"1263",1,40,1,2,1,1,0
"1264",0,0,2,2,0,0,3
"1265",0,0,2,2,0,0,1
"1266",0,0,2,2,0,0,3
"1267",0,20,2,2,0,0,0
"1268",1,30,1,2,2,4,0
"1269",0,0,0,0,0,0,0
"1270",0,0,0,0,0,0,0
"1271",5,60,1,2,2,2,0
"1272",3,120,1,2,1,4,0
"1273",2,25,1,2,2,4,0
"1274",0,15,2,2,0,0,0
"1275",1,30,1,2,2,5,0
"1276",0,30,2,2,0,0,0
"1277",0,0,2,2,0,0,3
"1278",0,0,2,2,0,0,3
"1279",1,60,1,2,1,4,0
"1280",0,5,2,2,0,0,0
"1281",1,90,1,1,1,1,0
"1282",0,240,2,2,0,0,0
"1283",0,0,2,2,0,0,3
"1284",0,20,2,2,0,0,0
"1285",0,0,2,2,0,0,2
"1286",2,60,1,2,2,5,0
"1287",0,30,2,2,0,0,0
"1288",3,30,1,2,2,4,0
"1289",0,60,2,2,0,0,0
"1290",2,60,1,1,1,2,0
"1291",5,60,1,1,2,4,0
"1292",3,30,1,2,2,1,0
"1293",0,20,2,2,0,0,0
"1294",3,60,1,2,2,2,0
"1295",0,30,2,2,0,0,0
"1296",4,180,1,2,1,3,0
"1297",0,0,2,2,0,0,1
"1298",0,0,2,2,0,0,1
"1299",6,40,1,2,2,4,0
"1300",0,30,2,2,0,0,0
"1301",8,60,1,2,1,3,0
"1302",8,30,1,2,2,2,0
"1303",0,60,2,2,0,0,0
"1304",2,15,1,1,1,3,0
"1305",0,15,2,2,0,0,0
"1306",0,10,2,2,0,0,0
"1307",2,15,1,1,2,4,0
"1308",1,20,1,2,1,4,0
"1309",0,8,2,2,0,0,0
"1310",3,30,1,2,2,6,0
"1311",1,90,1,2,2,3,0
"1312",10,45,1,2,2,4,0
"1313",1,30,1,2,2,4,0
"1314",2,60,1,2,1,3,0
"1315",0,0,2,2,0,0,1
"1316",0,60,2,1,0,0,0
"1317",0,0,2,2,0,0,3
"1318",2,30,1,2,2,4,0
"1319",5,40,1,1,1,4,0
"1320",3,10,1,1,1,3,0
"1321",0,30,2,2,0,0,0
"1322",0,0,2,2,0,0,5
"1323",0,30,2,2,0,0,0
"1324",2,25,1,2,2,4,0
"1325",0,0,2,2,0,0,3
"1326",0,0,2,2,0,0,3
"1327",2,25,1,2,2,5,0
"1328",0,25,2,2,0,0,0
"1329",0,0,2,2,0,0,3
"1330",1,60,1,2,1,1,0
"1331",0,10,2,1,0,0,0
"1332",0,20,2,2,0,0,0
"1333",1,20,1,2,2,5,0
"1334",2,30,1,2,2,3,0
"1335",0,0,2,2,0,0,5
"1336",4,15,1,2,2,4,0
"1337",0,30,2,2,0,0,0
"1338",0,0,2,2,0,0,5
"1339",0,0,2,2,0,0,1
"1340",2,45,1,2,1,1,0
"1341",0,0,2,2,0,0,1
"1342",1,30,1,2,2,4,0
"1343",0,10,2,2,0,0,0
"1344",0,120,2,2,0,0,0
"1345",0,120,2,2,0,0,0
"1346",0,15,2,2,0,0,0
"1347",2,30,1,2,2,5,0
"1348",0,20,2,2,0,0,0
"1349",0,0,2,2,0,0,1
"1350",0,0,2,2,0,0,3
"1351",0,10,2,2,0,0,0
"1352",0,0,2,2,0,0,1
"1353",0,0,2,2,0,0,6
"1354",2,30,1,2,2,4,0
"1355",3,120,1,2,1,1,0
"1356",0,0,2,2,0,0,5
"1357",0,25,2,2,0,0,0
"1358",0,15,2,2,0,0,0
"1359",1,10,1,2,2,4,0
"1360",0,15,2,2,0,0,0
"1361",0,10,2,2,0,0,0
"1362",1,20,1,2,2,4,0
"1363",20,40,1,2,1,1,0
"1364",2,30,1,2,2,5,0
"1365",0,0,2,2,0,0,5
"1366",2,20,1,2,1,3,0
"1367",0,0,2,2,0,0,3
"1368",0,0,2,2,0,0,1
"1369",1,40,1,2,2,5,0
"1370",1,30,1,2,2,5,0
"1371",0,0,2,2,0,0,2
"1372",0,10,2,2,0,0,0
"1373",5,40,1,2,1,2,0
"1374",0,10,2,2,0,0,0
"1375",3,15,1,2,2,3,0
"1376",1,10,1,2,2,6,0
"1377",2,20,1,2,2,4,0
"1378",0,60,2,2,0,0,0
"1379",0,0,2,2,0,0,1
"1380",3,60,1,2,2,1,0
"1381",1,90,1,2,2,5,0
"1382",2,30,1,2,2,1,0
"1383",0,20,2,2,0,0,0
"1384",0,25,2,2,0,0,0
"1385",0,30,2,2,0,0,0
"1386",0,60,2,2,0,0,0
"1387",0,0,2,2,0,0,4
"1388",0,30,2,1,0,0,0
"1389",0,0,2,2,0,0,1
"1390",0,60,2,2,0,0,0
"1391",0,20,2,2,0,0,0
"1392",0,0,2,2,0,0,1
"1393",0,0,2,2,0,0,2
"1394",0,0,2,2,0,0,1
"1395",0,0,2,2,0,0,1
"1396",0,0,2,2,0,0,2
"1397",0,0,2,2,0,0,3
"1398",0,10,2,2,0,0,0
"1399",2,20,1,2,2,4,0
"1400",2,30,1,2,1,1,0
"1401",0,60,2,2,0,0,0
"1402",2,40,1,2,2,3,0
"1403",2,40,1,2,1,3,0
"1404",0,30,2,2,0,0,0
"1405",0,60,2,2,0,0,0
"1406",0,5,2,2,0,0,0
"1407",1,30,1,2,2,4,0
"1408",0,0,2,2,0,0,3
"1409",0,30,2,2,0,0,0
"1410",1,30,1,2,2,4,0
"1411",0,45,2,2,0,0,0
"1412",0,20,2,2,0,0,0
"1413",6,60,1,2,1,4,0
"1414",1,30,1,2,2,5,0
"1415",0,0,2,2,0,0,3
"1416",1,20,1,2,2,1,0
"1417",3,60,1,2,1,3,0
"1418",0,40,2,2,0,0,0
"1419",1,30,1,2,2,4,0
"1420",1,30,1,2,2,5,0
"1421",0,35,2,2,0,0,0
"1422",0,30,2,2,0,0,0
"1423",2,60,1,2,2,4,0
"1424",0,20,2,2,0,0,0
"1425",2,120,1,1,2,1,0
"1426",0,60,2,2,0,0,0
"1427",15,180,1,2,1,4,0
"1428",0,30,2,2,0,0,0
"1429",0,10,2,2,0,0,0
"1430",0,20,2,2,0,0,0
"1431",1,30,1,1,1,3,0
"1432",2,30,1,1,1,4,0
"1433",2,60,1,2,1,4,0
"1434",0,0,2,2,0,0,1
"1435",2,20,1,2,2,4,0
"1436",5,60,1,2,2,4,0
"1437",0,0,2,2,0,0,5
"1438",4,20,1,2,2,4,0
"1439",2,90,1,2,2,3,0
"1440",0,15,2,2,0,0,0
"1441",1,30,1,2,2,4,0
"1442",0,10,2,2,0,0,0
"1443",3,20,1,2,2,4,0
"1444",0,60,2,1,0,0,0
"1445",0,30,2,2,0,0,0
"1446",1,30,1,2,2,2,0
"1447",0,0,2,2,0,0,3
"1448",0,0,2,2,0,0,1
"1449",0,0,2,2,0,0,1
"1450",0,0,2,2,0,0,1
"1451",0,25,2,2,0,0,0
"1452",25,60,1,2,1,2,0
"1453",0,5,2,2,0,0,0
"1454",0,0,0,0,0,0,0
"1455",0,0,2,2,0,0,3
"1456",0,15,2,2,0,0,0
"1457",0,10,2,2,0,0,0
"1458",8,50,1,2,2,4,0
"1459",2,30,1,2,2,6,0
"1460",0,0,2,2,0,0,3
"1461",0,60,2,2,0,0,0
"1462",0,15,2,2,0,0,0
"1463",2,60,1,2,2,4,0
"1464",0,60,2,2,0,0,0
"1465",0,45,2,2,0,0,0
"1466",0,0,2,2,0,0,3
"1467",0,20,2,2,0,0,0
"1468",0,10,2,2,0,0,0
"1469",5,30,1,2,1,6,0
"1470",0,0,2,2,0,0,3
"1471",10,120,1,2,1,1,0
"1472",0,10,2,2,0,0,0
"1473",4,300,1,2,2,4,0
"1474",2,15,1,2,1,3,0
"1475",0,30,2,1,0,0,0
"1476",4,45,1,1,1,2,0
"1477",0,0,2,2,0,0,3
"1478",0,15,2,1,0,0,0
"1479",0,0,2,2,0,0,5
"1480",0,30,2,2,0,0,0
"1481",0,30,2,1,0,0,0
"1482",2,120,1,2,1,4,0
"1483",4,25,1,2,1,4,0
"1484",17,60,1,2,1,4,0
"1485",0,10,2,2,0,0,0
"1486",0,0,2,2,0,0,3
"1487",1,30,1,2,2,5,0
"1488",1,20,1,2,2,5,0
"1489",4,60,1,2,1,3,0
"1490",3,20,1,1,1,4,0
"1491",3,30,1,2,2,5,0
"1492",0,60,2,2,0,0,0
"1493",2,30,1,2,2,4,0
"1494",0,25,2,2,0,0,0
"1495",1,40,1,2,1,2,0
"1496",2,40,1,2,2,5,0
"1497",1,60,1,2,2,5,0
"1498",1,100,1,1,2,5,0
"1499",0,0,2,2,0,0,1
"1500",0,30,2,2,0,0,0
"1501",0,0,2,2,0,0,3
"1502",2,10,1,2,1,4,0
"1503",0,0,2,2,0,0,3
"1504",0,25,2,2,0,0,0
"1505",6,120,1,2,1,2,0
"1506",0,0,2,2,0,0,3
"1507",0,0,2,2,0,0,1
"1508",0,0,2,2,0,0,3
"1509",1,90,1,2,1,3,0
"1510",2,30,1,2,1,3,0
"1511",0,0,2,2,0,0,3
"1512",1,40,1,2,2,4,0
"1513",3,40,1,2,2,3,0
"1514",0,15,2,2,0,0,0
"1515",0,20,2,2,0,0,0
"1516",2,60,1,2,2,4,0
"1517",0,0,2,2,0,0,1
"1518",2,60,1,2,2,4,0
"1519",0,45,2,2,0,0,0
"1520",1,30,1,2,2,2,0
"1521",0,0,2,2,0,0,3
"1522",3,30,1,2,2,4,0
"1523",2,120,1,2,2,2,0
"1524",4,120,1,2,2,3,0
"1525",2,60,1,2,2,3,0
"1526",5,120,1,2,1,4,0
"1527",0,15,2,2,0,0,0
"1528",1,15,1,2,2,4,0
"1529",0,0,2,2,0,0,3
"1530",0,0,2,2,0,0,4
"1531",0,0,2,2,0,0,3
"1532",0,20,2,1,0,0,0
"1533",0,0,2,2,0,0,1
"1534",0,60,2,2,0,0,0
"1535",0,0,2,2,0,0,3
"1536",1,30,1,2,2,4,0
"1537",1,30,1,2,2,3,0
"1538",2,40,1,2,2,3,0
"1539",0,20,2,2,0,0,0
"1540",0,0,2,2,0,0,2
"1541",0,0,2,2,0,0,4
"1542",0,40,2,2,0,0,0
"1543",0,45,2,2,0,0,0
"1544",1,30,1,2,2,5,0
"1545",0,0,2,2,0,0,3
"1546",0,30,2,2,0,0,0
"1547",0,0,2,2,0,0,3
"1548",0,0,2,2,0,0,3
"1549",0,15,2,2,0,0,0
"1550",0,15,2,2,0,0,0
"1551",0,0,2,2,0,0,3
"1552",0,60,2,2,0,0,0
"1553",0,20,2,2,0,0,0
"1554",0,0,2,2,0,0,2
"1555",0,0,2,2,0,0,5
"1556",0,0,2,2,0,0,3
"1557",4,60,1,1,2,4,0
"1558",3,30,1,2,2,1,0
"1559",6,120,1,2,2,2,0
"1560",0,0,2,2,0,0,3
"1561",0,0,2,2,0,0,3
"1562",0,120,2,2,0,0,0
"1563",1,15,1,2,2,5,0
"1564",1,40,1,2,2,4,0
"1565",0,0,2,2,0,0,3
"1566",0,0,2,2,0,0,5
"1567",1,120,1,1,1,4,0
"1568",0,0,2,2,0,0,3
"1569",0,0,2,2,0,0,1
"1570",1,40,1,2,1,3,0
"1571",0,0,2,2,0,0,5
"1572",5,70,1,2,1,1,0
"1573",0,20,2,2,0,0,0
"1574",0,90,2,2,0,0,0
"1575",0,30,2,2,0,0,0
"1576",2,15,1,1,2,4,0
"1577",1,60,1,2,1,1,0
"1578",2,20,1,2,2,1,0
"1579",0,0,2,2,0,0,3
"1580",0,0,2,2,0,0,3
"1581",2,15,1,2,2,3,0
"1582",0,0,2,2,0,0,5
"1583",1,20,1,2,2,4,0
"1584",2,60,1,2,2,3,0
"1585",0,0,2,2,0,0,3
"1586",5,120,1,2,2,4,0
"1587",0,70,2,1,0,0,0
"1588",0,20,2,2,0,0,0
"1589",2,30,1,2,2,4,0
"1590",0,0,0,0,0,0,0
"1591",3,60,1,2,2,4,0
"1592",4,60,1,2,2,3,0
"1593",4,5,1,2,1,4,0
"1594",1,60,1,2,2,4,0
"1595",3,60,1,1,1,2,0
"1596",0,0,2,2,0,0,1
"1597",0,70,2,2,0,0,0
"1598",2,60,1,2,1,4,0
"1599",0,60,2,2,0,0,0
"1600",2,40,1,2,2,4,0
"1601",1,10,1,2,1,5,0
"1602",2,60,1,2,2,2,0
"1603",0,30,2,2,0,0,0
"1604",0,25,2,2,0,0,0
"1605",0,0,2,2,0,0,5
